building_id,date,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
Robin_office_Dina,2017-07-06,0.4982,0.4772,0.4842,0.5158,0.5158,0.5368,0.5789,0.5895,0.6632,0.8316,0.8526,0.9474,0.9474,0.9895,0.9895,0.9789,1.0,0.8632,0.7579,0.6842,0.6,0.5789,0.5474,0.5158
Robin_office_Dina,2017-07-07,0.5142,0.5106,0.4894,0.5106,0.5106,0.5,0.5426,0.5638,0.6064,0.7234,0.7766,0.883,0.9043,0.9574,0.9787,1.0,0.9894,0.9043,0.7128,0.6383,0.6064,0.5957,0.5638,0.5319
Robin_office_Dina,2017-07-08,0.8393,0.881,0.875,0.875,0.875,0.875,0.875,0.8571,0.875,0.9464,1.0,1.0,1.0,0.9107,0.9286,0.9464,0.9107,0.9107,0.875,0.8571,0.8393,0.8214,0.8036,0.7857
Robin_office_Dina,2017-07-09,0.7627,0.774,0.7797,0.7627,0.7966,0.7966,0.7797,0.7627,0.7797,0.7966,0.7966,0.8136,0.7797,0.8814,0.9153,0.9492,1.0,1.0,0.9661,0.9153,0.8814,0.8475,0.8814,0.7627
Robin_office_Dina,2017-07-10,0.4861,0.4618,0.4688,0.4688,0.4792,0.4688,0.4896,0.5208,0.5729,0.7396,0.7708,0.8646,0.8854,0.8438,0.875,0.9583,1.0,0.8958,0.7604,0.6979,0.5833,0.5417,0.5208,0.5208
Robin_office_Dina,2017-07-11,0.4965,0.5035,0.5104,0.5312,0.5208,0.5104,0.5417,0.5729,0.6146,0.75,0.9167,1.0,0.9583,0.9167,0.9479,0.9375,0.9062,0.8229,0.6771,0.6146,0.5312,0.4896,0.4688,0.5
Robin_office_Dina,2017-07-12,0.5889,0.5035,0.5,0.5106,0.5,0.5106,0.5106,0.5532,0.6596,0.766,0.8298,0.883,0.9787,0.9255,1.0,0.9894,0.9787,0.8511,0.7021,0.6702,0.5745,0.5745,0.5213,0.5213
Robin_office_Dina,2017-07-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_office_Dina,2017-07-14,0.6182,0.6294,0.5618,0.573,0.5281,0.5281,0.5618,0.618,0.7191,0.8315,0.9326,1.0,0.9888,0.9888,0.9438,0.9438,0.9213,0.8202,0.7753,0.6629,0.618,0.5955,0.5955,0.5056
Robin_office_Dina,2017-07-15,0.8365,0.8868,0.9057,0.9057,0.8679,0.8491,0.8679,0.8491,0.8491,0.9623,0.9811,1.0,0.9623,0.9811,0.9623,0.9623,0.9811,0.9811,0.9811,1.0,0.9623,0.9434,0.8868,0.7925
Robin_office_Dina,2017-07-16,0.7778,0.784,0.8148,0.8148,0.8519,0.8333,0.8519,0.8333,0.8148,0.8704,0.8704,0.9259,0.9074,0.963,0.963,1.0,0.963,1.0,1.0,0.963,0.8889,0.9074,0.8519,0.7593
Robin_office_Dina,2017-07-17,0.5211,0.4789,0.4713,0.5057,0.5057,0.5057,0.5402,0.5402,0.5747,0.7126,0.8391,0.8851,0.954,0.954,0.9655,1.0,0.9885,0.8621,0.7356,0.6897,0.6552,0.6322,0.5862,0.5747
Robin_office_Dina,2017-07-18,0.512,0.5017,0.5155,0.5052,0.5052,0.5155,0.5258,0.5464,0.5979,0.701,0.7526,0.8763,1.0,0.9381,0.9485,0.9691,0.8866,0.8454,0.7216,0.6804,0.5773,0.567,0.567,0.5155
Robin_office_Dina,2017-07-19,0.5292,0.5361,0.5258,0.5361,0.5361,0.5464,0.5567,0.5876,0.5876,0.7629,0.8969,0.9588,0.9897,0.9794,1.0,1.0,1.0,0.9175,0.7938,0.7216,0.6701,0.6186,0.567,0.5567
Robin_office_Dina,2017-07-20,0.5116,0.5281,0.5347,0.5248,0.5347,0.5347,0.5644,0.5842,0.5743,0.7624,0.9109,1.0,0.9604,0.9307,0.8911,0.9109,0.8911,0.7624,0.6535,0.604,0.5446,0.5149,0.495,0.5149
Robin_office_Dina,2017-07-21,0.5385,0.5531,0.5495,0.5714,0.5934,0.5824,0.6044,0.6154,0.6264,0.7363,0.9011,0.9341,0.9451,0.978,0.989,1.0,0.956,0.8791,0.6703,0.6484,0.6044,0.5714,0.6044,0.5275
Robin_office_Dina,2017-07-22,0.8333,0.9012,0.8889,0.9259,0.9074,0.8519,0.8704,0.8519,0.8519,0.9259,0.9444,0.963,1.0,0.9815,0.9815,0.9259,0.9074,0.8889,0.9074,0.8704,0.8148,0.8148,0.7963,0.7963
Robin_office_Dina,2017-07-23,0.9728,0.7778,0.7895,0.8246,0.8596,0.8596,0.8596,0.8246,0.8596,0.8596,0.9123,0.9298,0.9649,0.9649,0.9474,0.9649,0.9825,0.9649,0.9474,1.0,0.9649,0.9123,0.8947,0.8246
Robin_office_Dina,2017-07-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_office_Dina,2017-07-25,0.6539,0.6539,0.5895,0.6105,0.5895,0.5684,0.6105,0.6526,0.6737,0.7895,0.9263,0.9895,1.0,0.9579,0.9684,0.9579,0.9895,0.9474,0.7895,0.7263,0.6526,0.6316,0.6,0.5789
Robin_office_Dina,2017-07-26,0.5534,0.5534,0.5631,0.5728,0.5728,0.5631,0.5825,0.6117,0.6117,0.7184,0.835,0.9709,0.9515,0.9417,0.9515,0.9515,1.0,0.9806,0.8155,0.7379,0.6699,0.6214,0.5728,0.5631
Robin_office_Dina,2017-07-27,0.5892,0.5758,0.5859,0.5859,0.5758,0.5556,0.6061,0.6263,0.6465,0.7778,0.8687,0.9091,0.9091,0.9394,1.0,0.9798,1.0,0.9192,0.8283,0.7475,0.697,0.6162,0.5859,0.6061
Robin_office_Dina,2017-07-28,0.5509,0.614,0.6211,0.6105,0.6211,0.6211,0.6526,0.6632,0.6842,0.7789,0.8737,0.9263,0.9474,0.9684,0.9158,0.9263,1.0,0.9158,0.7579,0.6842,0.6421,0.5263,0.4737,0.4842
Robin_office_Dina,2017-07-29,0.9281,0.902,0.8824,0.902,0.902,0.9216,0.902,0.9216,0.8627,0.9412,0.9216,0.9216,0.9412,0.9412,0.9608,1.0,0.9804,0.9804,0.9412,0.902,0.8627,0.8627,0.9608,0.9608
Robin_office_Dina,2017-07-30,0.9333,0.9867,0.96,0.96,0.98,0.94,0.96,0.94,0.94,0.98,0.98,1.0,0.98,0.92,0.92,0.94,0.98,0.96,0.94,0.96,0.94,0.92,0.9,0.9
Robin_office_Dina,2017-07-31,0.537,0.5037,0.5,0.5222,0.5111,0.5222,0.5444,0.5444,0.6222,0.8,0.8333,0.9,0.9444,0.9444,0.9556,0.9333,1.0,0.9667,0.8333,0.7,0.6333,0.5889,0.5778,0.5778
Robin_office_Dina,2017-08-01,0.4949,0.5253,0.5455,0.5455,0.5455,0.5354,0.5859,0.6061,0.697,0.7879,0.9394,0.9596,0.9293,1.0,0.9899,0.9798,0.9596,0.9091,0.7071,0.6263,0.5556,0.4949,0.4545,0.4545
Robin_office_Dina,2017-08-02,0.5275,0.4945,0.4945,0.5495,0.5604,0.5275,0.5714,0.5934,0.6154,0.7802,0.8791,0.9451,0.978,1.0,0.9451,0.9451,0.978,0.967,0.8242,0.7363,0.6703,0.6044,0.6044,0.5714
Robin_office_Dina,2017-08-03,0.5543,0.5435,0.5217,0.5543,0.5543,0.5435,0.5543,0.587,0.6304,0.7609,0.8804,0.9348,0.9674,0.9457,0.9457,0.9565,1.0,0.9457,0.7935,0.7283,0.6196,0.587,0.5761,0.5652
Robin_office_Dina,2017-08-04,0.5856,0.6,0.6,0.6,0.6,0.5882,0.6,0.6235,0.6588,0.8,0.8824,0.9765,0.9882,1.0,1.0,0.9647,0.9059,0.8824,0.7882,0.6588,0.6118,0.5765,0.5647,0.5765
Robin_office_Dina,2017-08-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_office_Dina,2017-08-06,0.8612,0.8462,0.8654,0.8654,0.8462,0.8654,0.8654,0.8654,0.8269,0.8846,0.9231,0.9423,0.9808,0.9615,1.0,0.9808,0.9808,1.0,0.9808,0.8654,0.8654,0.8462,0.8269,0.8462
Robin_office_Dina,2017-08-07,0.4742,0.4433,0.4433,0.4536,0.4536,0.4536,0.4845,0.5155,0.5567,0.7423,0.8557,0.9485,0.9794,1.0,0.9794,1.0,1.0,0.9485,0.7423,0.6701,0.5876,0.5464,0.5052,0.5258
Robin_office_Dina,2017-08-08,0.4742,0.4948,0.4845,0.5258,0.5155,0.5052,0.5361,0.567,0.5876,0.7423,0.8763,0.9485,0.9175,0.9381,0.9175,0.9691,1.0,0.9588,0.7835,0.7216,0.6289,0.567,0.4639,0.5052
Robin_office_Dina,2017-08-09,0.4519,0.4519,0.4615,0.4615,0.4615,0.4808,0.5192,0.5769,0.6058,0.7019,0.8558,0.9712,0.9712,0.9231,0.9135,1.0,1.0,0.9231,0.75,0.6635,0.5481,0.4808,0.4423,0.4519
Robin_office_Dina,2017-08-10,0.5152,0.4646,0.4646,0.5051,0.5051,0.5051,0.5253,0.5758,0.596,0.7374,0.8182,0.9091,0.9394,0.9394,0.9091,0.9596,1.0,0.9596,0.8182,0.7071,0.6162,0.5859,0.5354,0.5354
Robin_office_Dina,2017-08-11,0.5312,0.5521,0.5417,0.5625,0.5521,0.5312,0.5833,0.6146,0.625,0.7708,0.8438,0.9479,0.9896,0.9688,0.9688,1.0,0.9896,0.8542,0.6979,0.6146,0.5833,0.5521,0.5208,0.5104
Robin_office_Dina,2017-08-12,0.8727,0.8909,0.8727,0.8909,0.9091,0.8545,0.8727,0.8727,0.8545,0.9455,0.9273,0.9636,0.9818,0.9636,1.0,0.9818,1.0,1.0,0.9636,0.9273,0.9273,0.9273,0.9273,0.8727
Robin_office_Dina,2017-08-13,0.9388,0.9388,0.898,0.9184,0.9388,0.9388,0.9388,0.898,0.898,0.8571,0.898,0.9388,0.9592,0.9592,0.9388,0.9592,0.9796,1.0,0.9796,0.9796,0.9592,0.9388,0.898,0.898
Robin_office_Dina,2017-08-14,0.4486,0.4112,0.4206,0.4112,0.4206,0.4206,0.4393,0.4486,0.514,0.6355,0.7757,0.8879,0.9159,0.9626,0.8972,0.9065,1.0,0.9065,0.6729,0.5888,0.5327,0.514,0.4953,0.4953
Robin_office_Dina,2017-08-15,0.4579,0.4766,0.486,0.486,0.4953,0.4953,0.514,0.5514,0.5701,0.7196,0.8692,0.9813,0.9533,1.0,0.9346,0.9533,0.972,0.8598,0.7196,0.6355,0.5514,0.5234,0.4673,0.4486
Robin_office_Dina,2017-08-16,0.4554,0.4107,0.4018,0.3929,0.4018,0.4018,0.4643,0.4732,0.5089,0.6161,0.7321,0.8482,0.8661,0.8929,0.9196,1.0,0.9554,0.8393,0.7411,0.6518,0.5625,0.5268,0.4911,0.4732
Robin_office_Dina,2017-08-17,0.5306,0.5408,0.5306,0.5,0.5102,0.5102,0.5714,0.5918,0.6122,0.7449,0.8878,0.9898,0.9592,0.9796,0.9592,0.9592,1.0,0.9184,0.7857,0.7551,0.6429,0.5612,0.5204,0.4898
Robin_office_Dina,2017-08-18,0.5243,0.5393,0.5393,0.5169,0.5281,0.5281,0.5618,0.573,0.5843,0.6742,0.7416,0.8764,0.9663,0.9888,1.0,0.9888,1.0,0.8876,0.7528,0.6517,0.6067,0.573,0.5281,0.5281
Robin_office_Dina,2017-08-19,0.8627,0.8758,0.8627,0.8824,0.8824,0.902,0.902,0.902,0.8627,0.9412,0.9412,0.9804,0.9804,0.9412,0.9608,1.0,1.0,0.9608,0.9804,0.9412,0.902,0.8431,0.8431,0.8627
Robin_office_Dina,2017-08-20,0.8958,0.9028,0.8958,0.9167,0.8958,0.9167,0.875,0.8958,0.875,0.8333,0.8542,0.875,0.9167,0.9375,0.9583,1.0,0.9792,0.9792,0.9792,0.9792,0.9375,0.875,0.8125,0.8958
Robin_office_Dina,2017-08-21,0.4444,0.4063,0.4095,0.4095,0.419,0.419,0.4571,0.4762,0.5048,0.619,0.7524,0.8762,0.9048,0.9333,0.9333,1.0,0.9905,0.8762,0.7619,0.7048,0.6,0.5524,0.5048,0.4857
Robin_office_Dina,2017-08-22,0.473,0.4762,0.4667,0.4667,0.4762,0.4762,0.5143,0.5429,0.5524,0.7048,0.8286,0.9524,0.9524,1.0,0.9714,0.9238,0.9238,0.819,0.6952,0.6286,0.5714,0.5143,0.4857,0.4857
Robin_office_Dina,2017-08-23,0.4919,0.4822,0.4757,0.4854,0.4757,0.4951,0.5049,0.5146,0.534,0.6699,0.767,0.8738,0.9417,0.9612,0.9903,1.0,0.9806,0.8932,0.7864,0.7379,0.6893,0.6019,0.534,0.534
Robin_office_Dina,2017-08-24,0.5263,0.5474,0.5579,0.5579,0.5474,0.5474,0.5789,0.6105,0.6105,0.7579,0.8632,0.9474,0.9368,0.9789,1.0,0.9684,0.9684,0.9053,0.8211,0.7474,0.6842,0.6421,0.6,0.5263
Robin_office_Dina,2017-08-25,0.5254,0.5217,0.5435,0.5435,0.5435,0.5543,0.5761,0.6413,0.6304,0.7174,0.8261,0.9891,0.9891,1.0,0.9674,0.9674,0.9891,0.8913,0.7609,0.6522,0.6087,0.587,0.5652,0.5435
Robin_office_Dina,2017-08-26,0.8718,0.9487,0.9423,0.9423,0.8462,0.8462,0.8269,0.8462,0.7692,0.9231,0.9615,0.9423,0.9423,0.9808,0.9615,1.0,1.0,0.9615,0.9423,0.9615,0.9038,0.8654,0.8654,0.8462
Robin_office_Dina,2017-08-27,0.84,0.84,0.86,0.84,0.86,0.86,0.84,0.82,0.86,0.84,0.86,0.88,0.9,0.88,0.94,0.96,0.98,1.0,0.96,0.96,0.92,0.9,0.9,0.86
Robin_office_Dina,2017-08-28,0.6468,0.6418,0.6269,0.6269,0.6269,0.6418,0.6866,0.6567,0.6716,0.791,0.8358,0.9254,0.9104,0.9403,0.9701,1.0,0.9552,0.9403,0.8358,0.791,0.7761,0.791,0.7463,0.6567
Robin_office_Dina,2017-08-29,0.4579,0.4478,0.4646,0.4545,0.4444,0.4444,0.4646,0.4747,0.5455,0.697,0.7576,0.9091,0.9899,0.9495,1.0,1.0,0.9899,0.8687,0.8081,0.7374,0.6061,0.5455,0.4848,0.4747
Robin_office_Dina,2017-08-30,0.5211,0.5287,0.5402,0.5172,0.5057,0.5057,0.5057,0.5747,0.6092,0.7126,0.8851,0.9655,0.9655,0.9885,0.977,0.9885,1.0,0.954,0.8161,0.7586,0.6667,0.5747,0.5172,0.5287
Robin_office_Dina,2017-08-31,0.5131,0.5094,0.5056,0.5281,0.5393,0.5281,0.5506,0.573,0.5843,0.6404,0.809,0.9101,0.9663,0.9551,0.9663,0.9438,1.0,0.9775,0.8652,0.7528,0.6067,0.573,0.5506,0.5506
Robin_office_Dina,2017-09-01,0.5233,0.5504,0.5465,0.5465,0.5581,0.5465,0.5581,0.593,0.6279,0.6744,0.814,0.907,0.907,0.9535,0.9419,1.0,0.9651,0.8837,0.7791,0.6744,0.6628,0.5698,0.5465,0.5233
Robin_office_Dina,2017-09-02,0.8333,0.8205,0.8077,0.8269,0.8269,0.8462,0.8269,0.8269,0.8462,0.8462,0.9038,0.9423,0.9423,0.9808,1.0,0.9808,0.9808,0.9808,0.9808,0.9231,0.9038,0.9038,0.8846,0.8462
Robin_office_Dina,2017-09-03,0.8707,0.8912,0.898,0.8776,0.9184,0.9184,0.9388,0.898,0.8776,0.9592,0.9592,0.9796,0.9796,1.0,0.9796,0.9388,0.9592,0.9388,0.9388,0.9184,0.8571,0.8367,0.8571,0.8571
Robin_office_Dina,2017-09-04,0.4434,0.3981,0.4078,0.4175,0.4369,0.4272,0.4563,0.4466,0.5049,0.6408,0.835,0.9417,0.9806,1.0,0.9903,0.9903,0.9612,0.9126,0.7767,0.6699,0.5631,0.5534,0.534,0.4951
Robin_office_Dina,2017-09-05,0.5158,0.5018,0.5158,0.5263,0.5263,0.5263,0.5263,0.5684,0.5789,0.7263,0.8316,0.9263,0.9474,0.9895,1.0,0.9895,1.0,0.9053,0.8,0.6947,0.6105,0.5789,0.5684,0.5263
Robin_office_Dina,2017-09-06,0.5431,0.5431,0.5393,0.5843,0.5955,0.5843,0.6067,0.5843,0.618,0.7528,0.8764,0.9775,0.9438,0.9663,0.9888,1.0,0.9775,0.9438,0.8202,0.7416,0.6854,0.6517,0.573,0.5506
Robin_office_Dina,2017-09-07,0.4896,0.5,0.4896,0.5,0.4896,0.4688,0.5104,0.5208,0.5417,0.625,0.7917,0.9271,0.9583,0.9583,1.0,1.0,1.0,0.9479,0.8229,0.7188,0.6458,0.5938,0.5208,0.4896
Robin_office_Dina,2017-09-08,0.5243,0.5169,0.5169,0.5169,0.5281,0.4944,0.5393,0.5506,0.5506,0.6292,0.809,0.9101,0.9888,0.9326,0.9888,0.9888,1.0,0.9213,0.8427,0.7191,0.6517,0.5618,0.5169,0.5393
Robin_office_Dina,2017-09-09,0.7667,0.7944,0.8,0.7833,0.8167,0.8167,0.8167,0.8,0.7833,0.8333,0.85,0.8667,0.9167,0.95,0.9667,0.95,1.0,0.9833,0.8833,0.8333,0.7667,0.7167,0.7,0.75
Robin_office_Dina,2017-09-10,0.8269,0.8718,0.8462,0.8654,0.8654,0.8654,0.8462,0.8654,0.8269,0.8269,0.8654,0.9615,0.9615,0.9615,1.0,0.9615,1.0,0.9615,0.9231,0.8462,0.8269,0.7885,0.8077,0.8077
Robin_office_Dina,2017-09-11,0.5057,0.4789,0.4713,0.4828,0.4828,0.4713,0.5287,0.5402,0.5402,0.6437,0.8046,0.8966,0.954,0.9655,0.9885,1.0,1.0,0.954,0.7931,0.7701,0.6437,0.5517,0.5402,0.5517
Robin_office_Dina,2017-09-12,0.5128,0.5092,0.5165,0.5055,0.5275,0.5275,0.5714,0.5604,0.5604,0.7033,0.8462,0.8791,0.9011,0.9451,0.9451,0.978,1.0,0.9231,0.7692,0.6813,0.6154,0.5275,0.4835,0.5275
Robin_office_Dina,2017-09-13,0.5072,0.5145,0.5217,0.5326,0.5217,0.5217,0.5543,0.5761,0.5761,0.6522,0.7826,0.913,0.9783,0.9783,0.9783,0.9891,1.0,0.9891,0.8043,0.7065,0.6196,0.5652,0.5,0.5109
Robin_office_Dina,2017-09-14,0.5813,0.565,0.561,0.5366,0.5366,0.5244,0.5732,0.5976,0.6098,0.7439,0.8537,0.9146,0.9146,1.0,0.9878,0.9634,1.0,0.939,0.7927,0.6585,0.6341,0.5854,0.5854,0.5976
Robin_office_Dina,2017-09-15,0.5726,0.6197,0.6026,0.6026,0.5769,0.5513,0.6282,0.6154,0.6282,0.6923,0.8333,0.9103,0.9615,0.9487,0.9744,1.0,0.9744,0.8846,0.7692,0.6923,0.6538,0.6282,0.6026,0.5641
Robin_office_Dina,2017-09-16,0.8267,0.8267,0.84,0.84,0.92,0.9,0.92,0.88,0.9,0.88,0.92,1.0,0.98,0.88,0.9,0.92,0.96,0.96,0.92,0.84,0.82,0.84,0.8,0.84
Robin_office_Dina,2017-09-17,0.8912,0.8571,0.8776,0.898,0.898,0.898,0.9184,0.8776,0.898,0.8776,0.8571,0.8776,0.9184,0.9388,1.0,0.9796,0.9796,0.9796,1.0,0.9184,0.8776,0.8163,0.8776,0.9388
Robin_office_Dina,2017-09-18,0.5056,0.5019,0.4944,0.5169,0.5056,0.5169,0.5169,0.5393,0.5843,0.6517,0.7865,0.8652,0.9101,0.9775,1.0,1.0,0.9551,0.8876,0.7753,0.6517,0.5843,0.5843,0.5618,0.5169
Robin_office_Dina,2017-09-19,0.5222,0.5037,0.5222,0.5222,0.5222,0.5333,0.5444,0.5778,0.5667,0.6444,0.8111,0.9444,0.9333,0.9556,0.9667,1.0,0.9667,0.9444,0.8222,0.7667,0.6667,0.5556,0.5444,0.5556
Robin_office_Dina,2017-09-20,0.5556,0.5824,0.5862,0.5862,0.5402,0.5172,0.6092,0.6092,0.6322,0.6782,0.8276,0.9195,0.9655,0.977,1.0,1.0,0.9885,0.9655,0.8621,0.7586,0.6667,0.6092,0.5862,0.5517
Robin_office_Dina,2017-09-21,0.5632,0.5479,0.5632,0.5517,0.5632,0.5517,0.6092,0.6322,0.6552,0.7126,0.8391,0.931,0.9655,0.9655,0.9655,0.977,1.0,0.954,0.7931,0.6897,0.6437,0.5862,0.5862,0.5977
Robin_office_Dina,2017-09-22,0.5455,0.572,0.5682,0.5682,0.5682,0.5341,0.6023,0.6364,0.6591,0.7273,0.8409,0.8977,0.9205,0.9205,0.9205,0.9318,1.0,0.9432,0.8409,0.7159,0.5682,0.5114,0.5,0.5227
Robin_office_Dina,2017-09-23,0.7722,0.7611,0.7667,0.7833,0.7667,0.7833,0.7667,0.7667,0.7833,0.8167,0.9167,0.9167,0.9333,0.95,0.95,1.0,0.9333,0.9167,0.9,0.9,0.85,0.7667,0.7167,0.75
Robin_office_Dina,2017-09-24,0.8421,0.8187,0.807,0.8246,0.8596,0.8596,0.8772,0.8421,0.8246,0.8246,0.8772,0.9298,0.9298,0.9825,0.9825,1.0,0.9825,0.9825,0.9649,0.9474,0.9123,0.9474,0.8947,0.8772
Robin_office_Dina,2017-09-25,0.473,0.4698,0.4667,0.4667,0.4571,0.4667,0.4857,0.4857,0.4857,0.581,0.7333,0.8762,0.9143,0.9524,0.9714,0.9714,1.0,0.9333,0.8095,0.7714,0.6952,0.6667,0.5905,0.4952
Robin_office_Dina,2017-09-26,0.5267,0.5333,0.54,0.52,0.51,0.5,0.56,0.6,0.61,0.91,0.93,0.97,0.94,0.99,1.0,0.99,0.99,0.93,0.8,0.74,0.69,0.69,0.61,0.56
Robin_office_Dina,2017-09-27,0.4649,0.4678,0.4737,0.4649,0.4561,0.4649,0.4912,0.5175,0.5263,0.5877,0.6842,0.7895,0.9035,1.0,0.9298,0.9211,0.9035,0.8333,0.7368,0.6491,0.5526,0.5439,0.4825,0.4474
Robin_office_Dina,2017-09-28,0.5544,0.5272,0.5204,0.5612,0.5714,0.5612,0.5714,0.5918,0.5714,0.7653,0.9082,0.9286,0.949,1.0,0.9796,0.9184,0.9388,0.9184,0.7959,0.7755,0.7041,0.6735,0.5918,0.5918
Robin_office_Dina,2017-09-29,0.5116,0.5611,0.5545,0.5545,0.5149,0.5149,0.5545,0.604,0.5743,0.7723,0.8812,0.9307,0.9406,0.9604,1.0,0.9901,0.9802,0.9109,0.7822,0.7327,0.6139,0.5743,0.5248,0.4554
Robin_office_Dina,2017-09-30,0.8103,0.7931,0.8276,0.8103,0.8276,0.8276,0.8103,0.8448,0.8276,0.8448,0.8793,0.8276,0.8621,0.931,0.9483,0.9655,0.9828,1.0,0.9138,0.9138,0.8448,0.7759,0.7931,0.8276
Robin_office_Dina,2017-10-01,0.8276,0.8103,0.7586,0.7931,0.7759,0.7586,0.7414,0.7414,0.7414,0.8448,0.8966,0.9138,0.9138,0.9655,0.9138,0.8966,0.931,0.9828,0.9655,1.0,1.0,0.9828,0.9138,0.8448
Robin_office_Dina,2017-10-02,0.4949,0.4848,0.4848,0.4949,0.4848,0.4848,0.5152,0.5152,0.5354,0.6364,0.7172,0.8384,0.8788,0.9293,0.9293,0.9394,1.0,0.9091,0.8384,0.7273,0.6263,0.5556,0.5253,0.5152
Robin_office_Dina,2017-10-03,0.5215,0.495,0.505,0.505,0.505,0.5149,0.5446,0.5545,0.5644,0.6931,0.7723,0.8416,0.8812,0.9208,0.9703,1.0,1.0,0.9604,0.8416,0.7822,0.7129,0.6733,0.604,0.5545
Robin_office_Dina,2017-10-04,0.5128,0.5449,0.5481,0.5481,0.5481,0.5577,0.5865,0.5865,0.625,0.7596,0.9135,0.9712,0.9615,1.0,0.9519,0.9519,0.9808,0.9519,0.7981,0.7019,0.6442,0.5962,0.5481,0.5
Robin_office_Dina,2017-10-05,0.4857,0.4825,0.4857,0.4857,0.4857,0.4952,0.5333,0.5714,0.6,0.7143,0.819,0.9143,0.9429,1.0,0.9524,0.9619,0.9524,0.8667,0.7429,0.6952,0.6381,0.5714,0.5238,0.5048
Robin_office_Dina,2017-10-06,0.5104,0.5243,0.5208,0.5208,0.5312,0.5208,0.5625,0.5521,0.625,0.7188,0.8125,0.9375,0.9792,1.0,0.9583,0.9479,0.9375,0.8854,0.7708,0.7708,0.6562,0.5833,0.5417,0.5
Robin_office_Dina,2017-10-07,0.8249,0.8079,0.8136,0.8305,0.8983,0.8644,0.8475,0.8305,0.8475,0.8475,0.8983,0.9492,0.9492,0.9492,0.9831,1.0,1.0,1.0,0.9661,0.9661,0.9492,0.9153,0.8305,0.8814
Robin_office_Dina,2017-10-08,0.8306,0.8361,0.8361,0.8361,0.8525,0.8525,0.8689,0.8361,0.8361,0.8525,0.8525,0.8525,0.8689,0.9344,0.9344,0.9672,1.0,1.0,0.8852,0.8689,0.8689,0.8033,0.8033,0.8689
Robin_office_Dina,2017-10-09,0.4784,0.4877,0.4907,0.4815,0.5,0.5,0.5185,0.5093,0.5278,0.6481,0.8056,0.9074,0.963,0.9537,0.9537,0.9907,1.0,0.9259,0.8148,0.7407,0.6481,0.6111,0.5926,0.4907
Robin_office_Dina,2017-10-10,0.4952,0.5143,0.5143,0.5238,0.5238,0.4952,0.5333,0.5524,0.5429,0.6952,0.8286,0.9238,0.9238,0.9333,0.9143,0.9524,1.0,0.981,0.8095,0.7429,0.6762,0.6095,0.5429,0.4952
Robin_office_Dina,2017-10-11,0.4872,0.5096,0.5096,0.5192,0.4904,0.4904,0.5385,0.5577,0.5962,0.7308,0.8173,0.9327,0.9808,1.0,0.9904,0.9808,0.9519,0.9327,0.8365,0.7596,0.7019,0.625,0.5385,0.4904
Robin_office_Dina,2017-10-12,0.4636,0.4606,0.4727,0.4818,0.4909,0.4909,0.5182,0.5273,0.5455,0.6636,0.8182,0.9273,0.9909,0.9182,0.9,0.9273,1.0,0.8909,0.7182,0.6273,0.5909,0.5545,0.4909,0.4909
Robin_office_Dina,2017-10-13,0.4643,0.4851,0.4911,0.4554,0.4643,0.4643,0.5179,0.5179,0.5536,0.6964,0.8571,0.9107,0.9464,1.0,0.9554,0.9464,0.9911,0.9107,0.7857,0.6518,0.5893,0.5446,0.5,0.4554
Robin_office_Dina,2017-10-14,0.8814,0.8927,0.8983,0.9153,0.8983,0.8983,0.8644,0.8475,0.8814,0.8644,0.8983,0.9322,0.9153,0.9492,0.9492,0.9831,1.0,0.9661,0.9153,0.8814,0.8983,0.8814,0.8475,0.8983
Robin_office_Dina,2017-10-15,0.9064,0.9181,0.9123,0.9123,0.9298,0.9298,0.9123,0.9474,0.8947,0.8947,0.9474,1.0,1.0,1.0,1.0,1.0,0.9825,0.9649,0.9474,1.0,1.0,0.9825,0.9123,0.8947
Robin_office_Dina,2017-10-16,0.4818,0.4576,0.4636,0.4545,0.4636,0.4636,0.5091,0.5091,0.5273,0.6364,0.7636,0.8364,0.8909,0.9545,0.9273,0.9636,1.0,0.9182,0.7818,0.6909,0.6182,0.5818,0.5273,0.5
Robin_office_Dina,2017-10-17,0.5238,0.5302,0.5143,0.5333,0.5238,0.5143,0.5714,0.5714,0.5619,0.7048,0.8095,0.8762,0.9429,0.9714,1.0,1.0,0.9714,0.9333,0.781,0.7143,0.6762,0.619,0.5714,0.5619
Robin_office_Dina,2017-10-18,0.5,0.5031,0.4815,0.4815,0.4815,0.4815,0.537,0.5556,0.5463,0.6852,0.8333,0.9907,0.9722,0.9907,1.0,0.9815,0.9259,0.8704,0.7778,0.713,0.6574,0.6111,0.6019,0.5093
